Date,Open,High,Low,Close,Volume,MACD,MACDh,MACDs
2023-04-05,15.9,15.99,15.78,15.95,9890300,0.433353793014037,0.19977354812461814,0.23358024488941884
2023-04-06,15.99,16.03,15.69,15.69,12036800,0.37715229883476553,0.11485764315627733,0.2622946556784882
2023-04-07,15.69,15.78,15.56,15.78,8543700,0.3527084674620369,0.07233104942683893,0.28037741803519795
2023-04-10,15.86,16.12,15.78,15.78,13106100,0.3267674749685803,0.03711204554670583,0.28965542942187444
2023-04-11,15.78,15.95,15.65,15.9,6636900,0.3293183850528898,0.03173036450481226,0.29758802054807754
2023-04-12,15.95,15.95,15.73,15.86,7965100,0.3108786678004787,0.010632517801920871,0.3002461499985578
2023-04-13,15.86,15.9,15.69,15.73,5956400,0.25893475365456453,-0.033049117075194645,0.2919838707297592
2023-04-14,15.78,15.86,15.52,15.52,7848000,0.16938335294259765,-0.09808041422972924,0.2674637671723269
2023-04-17,15.44,15.56,15.39,15.48,5536000,0.10046716353085294,-0.13359728291317918,0.23406444644403213
2023-04-18,15.56,15.61,15.31,15.39,5964800,0.03428066313866296,-0.15982702664429535,0.1941076897829583
2023-04-19,15.48,15.52,15.35,15.35,4157200,-0.016253437514997415,-0.1682889018383646,0.15203546432336718
2023-04-20,15.35,15.44,15.31,15.39,3123200,-0.03669453195641026,-0.15098399702382195,0.1142894650674117
2023-04-21,15.39,15.48,15.31,15.31,3858400,-0.06690679425578772,-0.14495700745855955,0.07805021320277182
2023-04-24,15.31,15.52,15.27,15.48,5304600,-0.04252984788856118,-0.0964640488730664,0.05393420098450522
2023-04-25,15.61,15.61,15.39,15.48,4564900,-0.026476139035677804,-0.06432827201614642,0.03785213298046862
2023-04-26,15.48,15.56,15.35,15.56,4997600,0.0030951818290976263,-0.027805560921096796,0.030900742750194422
2023-04-27,15.61,15.65,15.52,15.61,3624300,0.03273835372121425,0.001470088776815863,0.03126826494439839
2023-04-28,15.69,15.73,15.56,15.65,4404300,0.05910285887134137,0.02226767514155438,0.03683518372978699
2023-05-04,15.56,15.65,15.39,15.44,5832800,0.023128977569152553,-0.01096496492850755,0.0340939424976601
2023-05-05,15.44,15.48,15.35,15.35,4005700,-0.02073237869467981,-0.043861056953871935,0.023128678259192122
2023-05-08,15.44,15.52,15.39,15.48,4219900,-0.015577883149223481,-0.030965249126732486,0.015387365977509004
2023-05-09,15.52,15.56,15.44,15.52,4520200,-0.002450476847226213,-0.014270274259788175,0.011819797412561962
